time;buy rate;sell rate
3 545;1,76144;1,79061
3 546;1,76144;1,78233
3 547;1,76144;1,78233
3 548;1,76144;1,78233
3 549;1,76144;1,78233
3 550;1,76144;1,78233
3 551;1,76144;1,78233
3 552;1,76818;1,79388
3 553;1,78024;1,79388
3 554;1,76144;1,79388
3 555;1,77565;1,8
3 556;1,77565;1,79435
3 557;1,78171;1,79435
3 558;1,77565;1,79124
3 559;1,77786;1,79124
3 560;1,77786;1,79124
3 561;1,77733;1,79124
3 562;1,77733;1,79124
3 563;1,77733;1,78491
3 564;1,77733;1,7876
3 565;1,77733;1,7876
3 566;1,77733;1,7876
3 567;1,77951;1,7876
3 568;1,77951;1,7876
3 569;1,77951;1,7876
3 570;1,78297;1,7876
3 571;1,78379;1,7876
3 572;1,78379;1,78689
3 573;1,78379;1,78689
3 574;1,78379;1,7876
3 575;1,78379;1,7876
3 576;1,78379;1,7876
3 577;1,78379;1,7876
3 578;1,78379;1,7876
3 579;1,78556;1,7876
3 580;1,78561;1,7876
3 581;1,78561;1,7876
3 582;1,78556;1,7876
3 583;1,78556;1,79124
3 584;1,78556;1,79435
3 585;1,78556;1,79435
3 586;1,78556;1,8
3 587;1,78556;1,79897
3 588;1,78556;1,79625
3 589;1,78556;1,79897
3 590;1,78556;1,79897
3 591;1,7858;1,79897
3 592;1,7858;1,79897
3 593;1,7858;1,79479
3 594;1,7858;1,79162
3 595;1,7858;1,79162
3 596;1,78556;1,79162
3 597;1,78556;1,79127
3 598;1,78556;1,79127
3 599;1,78556;1,79127
3 600;1,78556;1,79107
3 601;1,78556;1,78985
3 602;1,78556;1,78985
3 603;1,78556;1,78985
3 604;1,78556;1,78985
3 605;1,78655;1,79208
3 606;1,78655;1,79208
3 607;1,78556;1,78938
3 608;1,78556;1,78938
3 609;1,78658;1,78938
3 610;1,78658;1,78875
3 611;1,78764;1,78875
3 612;1,78379;1,78875
3 613;1,78379;1,78938
3 614;1,78379;1,79012
3 615;1,78379;1,79012
3 616;1,78379;1,79012
3 617;1,78379;1,79012
3 618;1,78379;1,79012
3 619;1,78379;1,78748
3 620;1,78379;1,78748
3 621;1,78379;1,78748
3 622;1,78379;1,78748
3 623;1,78379;1,78655
3 624;1,78379;1,78655
3 625;1,78497;1,78655
3 626;1,78497;1,78646
3 627;1,78497;1,78646
3 628;1,78497;1,78646
3 629;1,78497;1,78646
3 630;1,78497;1,78646
3 631;1,78497;1,78646
3 632;1,78497;1,78646
3 633;1,78497;1,78646
3 634;1,78527;1,78646
3 635;1,78535;1,78646
3 636;1,78497;1,78646
3 637;1,78302;1,78646
3 638;1,78368;1,78646
3 639;1,78368;1,78873
3 640;1,78368;1,78873
3 641;1,78368;1,79012
3 642;1,78368;1,79012
3 643;1,78368;1,79012
3 644;1,78279;1,79012
3 645;1,78279;1,78655
3 646;1,78242;1,78655
3 647;1,78292;1,78655
3 648;1,78292;1,78655
3 649;1,78375;1,78655
3 650;1,78375;1,78655
3 651;1,78375;1,78655
3 652;1,78408;1,78655
3 653;1,78375;1,78655
3 654;1,78375;1,78655
3 655;1,78375;1,78655
3 656;1,78442;1,78655
3 657;1,78442;1,79012
3 658;1,78442;1,78849
3 659;1,77565;1,78646
3 660;1,77565;1,78849
3 661;1,77565;1,78849
3 662;1,77565;1,78849
3 663;1,77678;1,78849
3 664;1,77678;1,78849
3 665;1,77678;1,78849
3 666;1,77678;1,78849
3 667;1,77331;1,78849
3 668;1,77836;1,78849
3 669;1,77836;1,78599
3 670;1,77836;1,78599
3 671;1,77836;1,78599
3 672;1,78153;1,79002
3 673;1,77836;1,79002
3 674;1,77836;1,79002
3 675;1,77836;1,79002
3 676;1,77836;1,79002
3 677;1,77836;1,79002
3 678;1,77836;1,7928
3 679;1,77836;1,7928
3 680;1,77397;1,79231
3 681;1,77331;1,79231
3 682;1,77538;1,79231
3 683;1,77331;1,79231
3 684;1,77331;1,79231
3 685;1,75136;1,79231
3 686;1,75136;1,79231
3 687;1,76714;1,79231
3 688;1,76714;1,79231
3 689;1,76714;1,79231
3 690;1,76714;1,8
3 691;1,77446;1,8
3 692;1,77446;1,8
3 693;1,77446;1,8
3 694;1,77446;1,8
3 695;1,77446;1,79889
3 696;1,77446;1,79889
3 697;1,77446;1,79889
3 698;1,77446;1,79889
3 699;1,77446;1,79889
3 700;1,77446;1,8
3 701;1,77446;1,8
3 702;1,77446;1,78951
3 703;1,77592;1,78951
3 704;1,77592;1,78855
3 705;1,77911;1,78951
3 706;1,77911;1,78951
3 707;1,77911;1,78951
3 708;1,77446;1,78951
3 709;1,77446;1,78951
3 710;1,77446;1,8
3 711;1,77446;1,8
3 712;1,77446;1,8
3 713;1,77446;1,8
3 714;1,77446;1,8
3 715;1,78042;1,8
3 716;1,78042;1,8
3 717;1,78186;1,8
3 718;1,78186;1,8
3 719;1,78186;1,8
3 720;1,77832;1,8
3 721;1,77832;1,8
3 722;1,77832;1,8
3 723;1,77832;1,8
3 724;1,77832;1,8
3 725;1,77832;1,79376
3 726;1,77832;1,79376
3 727;1,77832;1,79376
3 728;1,78222;1,8
3 729;1,78222;1,79996
3 730;1,78222;1,79996
3 731;1,78441;1,79996
3 732;1,78624;1,79996
3 733;1,78624;1,79675
3 734;1,77832;1,79349
3 735;1,77832;1,78605
3 736;1,77832;1,78648
3 737;1,77832;1,78648
3 738;1,78133;1,78648
3 739;1,76331;1,78648
3 740;1,76331;1,8
3 741;1,76331;1,8
3 742;1,76331;1,8
3 743;1,76331;1,8
3 744;1,77316;1,8
3 745;1,76331;1,8
3 746;1,76331;1,8
3 747;1,76903;1,8
3 748;1,77144;1,8
3 749;1,77144;1,8
3 750;1,76331;1,8
3 751;1,76707;1,8
3 752;1,76707;1,8
3 753;1,76707;1,8
3 754;1,76707;1,8
3 755;1,76707;1,8
3 756;1,76707;1,8
3 757;1,76707;1,8
3 758;1,76869;1,8
3 759;1,76707;1,8
3 760;1,76707;1,79722
3 761;1,76707;1,78369
3 762;1,76707;1,78369
3 763;1,76707;1,77961
3 764;1,76844;1,77961
3 765;1,76707;1,77961
3 766;1,76707;1,77961
3 767;1,77327;1,77961
3 768;1,76707;1,77961
3 769;1,76707;1,77961
3 770;1,76792;1,77961
3 771;1,76792;1,8
3 772;1,77476;1,8
3 773;1,77476;1,8
3 774;1,77476;1,8
3 775;1,78484;1,8
3 776;1,78484;1,8
3 777;1,76792;1,79758
3 778;1,76331;1,79542
3 779;1,76016;1,79542
3 780;1,76016;1,79542
3 781;1,76016;1,78988
3 782;1,76016;1,78988
3 783;1,76016;1,78988
3 784;1,77337;1,78988
3 785;1,77337;1,78988
3 786;1,77337;1,78988
3 787;1,76016;1,78988
3 788;1,76016;1,8
3 789;1,76016;1,8
3 790;1,77087;1,8
3 791;1,77087;1,8
3 792;1,78032;1,8
3 793;1,77087;1,8
3 794;1,77087;1,8
3 795;1,77087;1,8
3 796;1,77087;1,8
3 797;1,77087;1,8
3 798;1,78405;1,8
3 799;1,78405;1,8
3 800;1,77087;1,8
3 801;1,77087;1,79994
3 802;1,77087;1,8
3 803;1,77087;1,8
3 804;1,77087;1,8
3 805;1,77087;1,8
3 806;1,77087;1,79416
3 807;1,77087;1,79416
3 808;1,78221;1,79416
3 809;1,78035;1,79416
3 810;1,78035;1,79416
3 811;1,78035;1,79416
3 812;1,78321;1,79416
3 813;1,78321;1,79416
3 814;1,78321;1,79416
3 815;1,78151;1,79416
3 816;1,78151;1,79416
3 817;1,78151;1,79036
3 818;1,78366;1,79416
3 819;1,78366;1,79416
3 820;1,7853;1,79582
3 821;1,78599;1,79582
3 822;1,7853;1,79165
3 823;1,78726;1,8
3 824;1,78726;1,8
3 825;1,79291;1,8
3 826;1,7853;1,8
3 827;1,7853;1,8
3 828;1,7853;1,8
3 829;1,7853;1,8
3 830;1,7853;1,8
3 831;1,7853;1,79795
3 832;1,7853;1,79795
3 833;1,7853;1,79387
3 834;1,78647;1,8
3 835;1,78647;1,8
3 836;1,78647;1,8
3 837;1,78647;1,8
3 838;1,78647;1,8
3 839;1,78647;1,8
3 840;1,78647;1,79542
3 841;1,7853;1,79542
3 842;1,7853;1,79542
3 843;1,7853;1,79542
3 844;1,7853;1,79542
3 845;1,7853;1,79542
3 846;1,7853;1,79337
3 847;1,78062;1,79337
3 848;1,78062;1,79337
3 849;1,78062;1,79542
3 850;1,78062;1,79542
3 851;1,78062;1,78839
3 852;1,78062;1,8
3 853;1,78159;1,8
3 854;1,78925;1,8
3 855;1,78925;1,8
3 856;1,79404;1,8
3 857;1,79619;1,8
3 858;1,79619;1,8
3 859;1,79619;1,8
3 860;1,79619;1,8
3 861;1,79552;1,8
3 862;1,79552;1,8
3 863;1,79552;1,8
3 864;1,79552;1,8
3 865;1,79552;1,8
3 866;1,79601;1,8
3 867;1,78159;1,8
3 868;1,78931;1,8
3 869;1,78931;1,79804
3 870;1,78931;1,79804
3 871;1,78931;1,79804
3 872;1,78931;1,79804
3 873;1,78931;1,8
3 874;1,78931;1,79519
3 875;1,78931;1,79519
3 876;1,78931;1,79519
3 877;1,78931;1,8
3 878;1,79174;1,8
3 879;1,79174;1,8
3 880;1,78931;1,8
3 881;1,78931;1,8
3 882;1,78931;1,8
3 883;1,78931;1,8
3 884;1,78035;1,8
3 885;1,78743;1,8
3 886;1,78743;1,8
3 887;1,78743;1,8
3 888;1,78743;1,79789
3 889;1,78035;1,79299
3 890;1,78506;1,8
3 891;1,79156;1,8
3 892;1,78035;1,79746
3 893;1,78035;1,79746
3 894;1,78035;1,79746
3 895;1,78667;1,79746
3 896;1,75785;1,79746
3 897;1,75785;1,78803
3 898;1,7663;1,79746
3 899;1,75785;1,79746
3 900;1,76596;1,79746
3 901;1,76596;1,78682
3 902;1,76596;1,78682
3 903;1,76596;1,79746
3 904;1,76596;1,79746
3 905;1,76596;1,78491
3 906;1,76869;1,78491
3 907;1,76869;1,78491
3 908;1,76596;1,78491
3 909;1,76053;1,78491
3 910;1,76053;1,78491
3 911;1,76053;1,77689
3 912;1,76789;1,8
3 913;1,76789;1,8
3 914;1,77984;1,8
3 915;1,78004;1,8
3 916;1,78004;1,8
3 917;1,78004;1,8
3 918;1,78004;1,8
3 919;1,78203;1,8
3 920;1,77984;1,8
3 921;1,77984;1,8
3 922;1,78756;1,8
3 923;1,78756;1,8
3 924;1,77984;1,8
3 925;1,77984;1,8
3 926;1,77984;1,8
3 927;1,77984;1,8
3 928;1,78141;1,8
3 929;1,78859;1,8
3 930;1,78859;1,8
3 931;1,78859;1,8
3 932;1,78859;1,79629
3 933;1,78859;1,79629
3 934;1,78859;1,79404
3 935;1,78859;1,79147
3 936;1,78859;1,79147
3 937;1,78859;1,7913
3 938;1,77984;1,7913
3 939;1,77984;1,7913
3 940;1,77984;1,7913
3 941;1,77984;1,7913
3 942;1,78032;1,7913
3 943;1,78032;1,7913
3 944;1,75878;1,7913
3 945;1,76556;1,7913
3 946;1,76556;1,78414
3 947;1,76556;1,77616
3 948;1,76556;1,77616
3 949;1,76893;1,78414
3 950;1,76893;1,78414
3 951;1,76893;1,78414
3 952;1,76893;1,78414
3 953;1,76556;1,78414
3 954;1,76556;1,78414
3 955;1,76556;1,77841
3 956;1,76556;1,77841
3 957;1,76641;1,78414
3 958;1,7584;1,78414
3 959;1,7584;1,78414
3 960;1,7584;1,78414
3 961;1,7584;1,78414
3 962;1,7584;1,78414
3 963;1,7584;1,78414
3 964;1,7584;1,78309
3 965;1,7584;1,77975
3 966;1,7584;1,77975
3 967;1,7584;1,78661
3 968;1,7584;1,78661
3 969;1,7584;1,78661
3 970;1,7584;1,78661
3 971;1,76168;1,78661
3 972;1,76168;1,78661
3 973;1,76168;1,78661
3 974;1,76683;1,78661
3 975;1,76683;1,78661
3 976;1,76683;1,78661
3 977;1,76683;1,7829
3 978;1,76683;1,7829
3 979;1,77273;1,78661
3 980;1,77273;1,78661
3 981;1,77584;1,78661
3 982;1,77584;1,78661
3 983;1,76168;1,78661
3 984;1,76168;1,78661
3 985;1,76168;1,78661
3 986;1,76168;1,78288
3 987;1,76168;1,78288
3 988;1,76168;1,78288
3 989;1,76168;1,78288
3 990;1,76727;1,78288
3 991;1,77087;1,78288
3 992;1,77087;1,78288
3 993;1,76168;1,78087
3 994;1,76539;1,78288
3 995;1,76539;1,78616
3 996;1,77254;1,78616
3 997;1,77254;1,77951
3 998;1,77254;1,77841
3 999;1,77254;1,77841
4 000;1,76168;1,77841
4 001;1,76168;1,78661
4 002;1,76168;1,78661
4 003;1,76168;1,78661
4 004;1,75785;1,78661
4 005;1,76327;1,78661
4 006;1,76327;1,78661
4 007;1,76903;1,78661
4 008;1,7553;1,78661
4 009;1,7553;1,78087
4 010;1,7553;1,78087
4 011;1,7553;1,77176
4 012;1,76231;1,77176
4 013;1,76231;1,77176
4 014;1,76231;1,76793
4 015;1,76231;1,76578
4 016;1,76362;1,7928
4 017;1,76362;1,7928
4 018;1,76362;1,7928
4 019;1,76231;1,7928
4 020;1,76231;1,7928
4 021;1,76231;1,7928
4 022;1,76231;1,7928
4 023;1,76231;1,7928
4 024;1,76231;1,79316
4 025;1,76418;1,79316
4 026;1,76418;1,78998
4 027;1,76666;1,78998
4 028;1,75136;1,78998
4 029;1,75521;1,79316
4 030;1,75521;1,78099
4 031;1,75521;1,77537
4 032;1,75521;1,77537
4 033;1,75521;1,77537
4 034;1,75521;1,77537
4 035;1,75521;1,77537
4 036;1,75521;1,77537
4 037;1,75521;1,77537
4 038;1,75521;1,77637
4 039;1,75521;1,78328
4 040;1,76454;1,78328
4 041;1,76454;1,78328
4 042;1,76454;1,78328
4 043;1,76454;1,78328
4 044;1,76372;1,78328
4 045;1,76372;1,78328
4 046;1,76372;1,78328
4 047;1,76372;1,78328
4 048;1,76372;1,78328
4 049;1,76372;1,78328
4 050;1,76372;1,78328
4 051;1,76372;1,78328
4 052;1,76372;1,79404
4 053;1,76372;1,79404
4 054;1,76372;1,78457
4 055;1,77183;1,78457
4 056;1,77183;1,78457
4 057;1,76372;1,78457
4 058;1,761;1,78457
4 059;1,77229;1,78457
4 060;1,77653;1,8
4 061;1,77653;1,8
4 062;1,77229;1,8
4 063;1,77229;1,8
4 064;1,77229;1,8
4 065;1,77229;1,8
4 066;1,77229;1,79802
4 067;1,77229;1,79118
4 068;1,77229;1,8
4 069;1,77229;1,8
4 070;1,77229;1,8
4 071;1,77229;1,8
4 072;1,77229;1,8
4 073;1,77229;1,8
4 074;1,77229;1,8
4 075;1,77229;1,8
4 076;1,77229;1,8
4 077;1,77229;1,8
4 078;1,77229;1,7959
4 079;1,78189;1,7959
4 080;1,77229;1,79333
4 081;1,77229;1,79333
4 082;1,77229;1,7959
4 083;1,77229;1,7959
4 084;1,77229;1,7959
4 085;1,77229;1,7959
4 086;1,77229;1,7959
4 087;1,77229;1,7959
4 088;1,78036;1,79818
4 089;1,77211;1,79818
4 090;1,77211;1,79818
4 091;1,77211;1,79818
4 092;1,78032;1,8
4 093;1,78082;1,8
4 094;1,77731;1,8
4 095;1,78467;1,8
4 096;1,78578;1,8
4 097;1,77731;1,8
4 098;1,77731;1,8
4 099;1,77731;1,8
4 100;1,77731;1,8
4 101;1,77731;1,8
4 102;1,77731;1,8
4 103;1,77731;1,8
4 104;1,77211;1,8
4 105;1,77211;1,8
4 106;1,77211;1,8
4 107;1,77211;1,8
4 108;1,77211;1,79762
4 109;1,77211;1,79762
4 110;1,77211;1,79007
4 111;1,77211;1,78453
4 112;1,77211;1,78283
4 113;1,77211;1,77836
4 114;1,77211;1,77836
4 115;1,77211;1,77836
4 116;1,77211;1,78283
4 117;1,77211;1,78283
4 118;1,77493;1,8
4 119;1,77493;1,79337
4 120;1,77871;1,79337
4 121;1,78402;1,79337
4 122;1,78402;1,79337
4 123;1,78402;1,8
4 124;1,78551;1,8
4 125;1,78551;1,79859
4 126;1,78551;1,79859
4 127;1,78551;1,79859
4 128;1,78551;1,79859
4 129;1,78551;1,8
4 130;1,78923;1,8
4 131;1,7937;1,8
4 132;1,7937;1,8
4 133;1,78923;1,8
4 134;1,78923;1,8
4 135;1,78923;1,8
4 136;1,77493;1,79861
4 137;1,77493;1,8
4 138;1,78414;1,8
4 139;1,78414;1,8
4 140;1,79139;1,8
4 141;1,79139;1,8
4 142;1,79458;1,8
4 143;1,79458;1,8
4 144;1,79528;1,8
4 145;1,79528;1,79822
4 146;1,79528;1,8
4 147;1,79687;1,8
4 148;1,79687;1,8
4 149;1,79687;1,8
4 150;1,79687;1,8
4 151;1,78414;1,8
4 152;1,78414;1,8
4 153;1,78414;1,8
4 154;1,78414;1,8
4 155;1,77211;1,8
4 156;1,77211;1,8
4 157;1,77211;1,8
4 158;1,77211;1,8
4 159;1,77211;1,8
4 160;1,77211;1,8
4 161;1,77211;1,8
4 162;1,77211;1,8
4 163;1,77211;1,8
4 164;1,77908;1,8
4 165;1,78148;1,8
4 166;1,78148;1,8
4 167;1,78148;1,8
4 168;1,78464;1,8
4 169;1,78698;1,8
4 170;1,78698;1,8
4 171;1,77908;1,8
4 172;1,78888;1,8
4 173;1,78888;1,8
4 174;1,79287;1,8
4 175;1,79287;1,79846
4 176;1,79287;1,79846
4 177;1,79287;1,79846
4 178;1,79287;1,79809
4 179;1,79287;1,79809
4 180;1,79287;1,79846
4 181;1,79287;1,79846
4 182;1,79287;1,79846
4 183;1,79287;1,79846
4 184;1,79157;1,79846
4 185;1,79295;1,8
4 186;1,795;1,8
4 187;1,795;1,8
4 188;1,795;1,8
4 189;1,795;1,8
4 190;1,795;1,8
4 191;1,79519;1,8
4 192;1,79519;1,8
4 193;1,79519;1,8
4 194;1,79519;1,8
4 195;1,79519;1,8
4 196;1,79516;1,8
4 197;1,79516;1,8
4 198;1,795;1,8
4 199;1,79731;1,8
4 200;1,79856;1,8
4 201;1,79856;1,7994
4 202;1,79856;1,8
4 203;1,79856;1,8
4 204;1,79856;1,79964
4 205;1,79856;1,8
4 206;1,79856;1,8
4 207;1,79856;1,7999
4 208;1,79891;1,7999
4 209;1,79891;1,79981
4 210;1,795;1,79981
4 211;1,795;1,8
4 212;1,795;1,8
4 213;1,79667;1,8
4 214;1,79667;1,8
4 215;1,79667;1,8
4 216;1,79796;1,8
4 217;1,79796;1,8
4 218;1,7982;1,8
4 219;1,7982;1,8
4 220;1,79537;1,8
4 221;1,795;1,8
4 222;1,795;1,8
4 223;1,79525;1,8
4 224;1,79525;1,8
4 225;1,79525;1,79843
4 226;1,79525;1,79843
4 227;1,79525;1,79843
4 228;1,79525;1,79807
4 229;1,79525;1,8
4 230;1,795;1,8
4 231;1,795;1,79766
4 232;1,795;1,79659
4 233;1,795;1,79612
4 234;1,795;1,79612
4 235;1,795;1,79569
4 236;1,795;1,79569
4 237;1,795;1,79569
4 238;1,79525;1,79659
4 239;1,79333;1,79659
4 240;1,79412;1,79659
4 241;1,79412;1,79659
4 242;1,79412;1,79659
4 243;1,79412;1,79659
4 244;1,79412;1,8
4 245;1,79456;1,8
4 246;1,79641;1,8
4 247;1,79641;1,8
4 248;1,79773;1,8
4 249;1,79773;1,8
4 250;1,79822;1,8
4 251;1,79822;1,79923
4 252;1,79821;1,79923
4 253;1,79333;1,79923
4 254;1,79333;1,79923
4 255;1,79589;1,8
4 256;1,79589;1,8
4 257;1,79589;1,79888
4 258;1,79589;1,79888
4 259;1,79589;1,79888
4 260;1,79589;1,79888
4 261;1,79589;1,79888
4 262;1,79589;1,8
4 263;1,79589;1,8
4 264;1,79589;1,8
4 265;1,79589;1,8
4 266;1,79471;1,8
4 267;1,79621;1,8
4 268;1,79666;1,8
4 269;1,79666;1,8
4 270;1,79666;1,8
4 271;1,79797;1,8
4 272;1,79797;1,8
4 273;1,79666;1,79952
4 274;1,79666;1,79952
4 275;1,79666;1,79952
4 276;1,798;1,79952
4 277;1,79869;1,8
4 278;1,79869;1,79951
4 279;1,79869;1,79964
4 280;1,79869;1,79964
4 281;1,79891;1,8
4 282;1,79891;1,8
4 283;1,79891;1,8
4 284;1,79891;1,8
4 285;1,79891;1,8
4 286;1,79891;1,8
4 287;1,79333;1,8
4 288;1,79333;1,79803
4 289;1,79333;1,79803
4 290;1,79409;1,79803
4 291;1,79409;1,79803
4 292;1,79409;1,79803
4 293;1,79409;1,79803
4 294;1,79409;1,79803
4 295;1,79409;1,79803
4 296;1,79426;1,79803
4 297;1,79426;1,79803
4 298;1,79426;1,79803
4 299;1,79409;1,79722
4 300;1,79409;1,79722
4 301;1,79409;1,79803
4 302;1,79349;1,79803
4 303;1,79349;1,79681
4 304;1,79349;1,79681
4 305;1,79349;1,79681
4 306;1,79355;1,79681
4 307;1,79355;1,79681
4 308;1,79349;1,79681
4 309;1,79349;1,79681
4 310;1,79459;1,79681
4 311;1,79459;1,79681
4 312;1,79459;1,79757
4 313;1,79459;1,79757
4 314;1,79459;1,79757
4 315;1,79459;1,79615
4 316;1,79533;1,79615
4 317;1,79533;1,79615
4 318;1,79459;1,79615
4 319;1,79459;1,79615
4 320;1,79459;1,79599
4 321;1,79459;1,79599
4 322;1,79459;1,79599
4 323;1,79516;1,79599
4 324;1,79349;1,79567
4 325;1,79349;1,79599
4 326;1,79333;1,79519
4 327;1,79333;1,79519
4 328;1,79333;1,79519
4 329;1,79333;1,79519
4 330;1,79333;1,79579
4 331;1,79333;1,79579
4 332;1,79358;1,79579
4 333;1,79333;1,79544
4 334;1,79333;1,79544
4 335;1,79333;1,79544
4 336;1,79393;1,79544
4 337;1,79393;1,79599
4 338;1,79393;1,79599
4 339;1,79393;1,79599
4 340;1,79393;1,79599
4 341;1,79393;1,79599
4 342;1,79393;1,79599
4 343;1,79393;1,79599
4 344;1,79393;1,79534
4 345;1,79393;1,79599
4 346;1,79284;1,79596
4 347;1,79393;1,79596
4 348;1,79393;1,79599
4 349;1,79393;1,79599
4 350;1,79393;1,79599
4 351;1,79284;1,79599
4 352;1,79284;1,79443
4 353;1,79346;1,79443
4 354;1,79364;1,79443
4 355;1,79364;1,79443
4 356;1,79371;1,79443
4 357;1,79371;1,79435
4 358;1,79371;1,79443
4 359;1,79371;1,79461
4 360;1,79406;1,79461
4 361;1,7942;1,79461
4 362;1,7942;1,79461
4 363;1,7934;1,79461
4 364;1,79368;1,79461
4 365;1,79406;1,79461
4 366;1,79406;1,79461
4 367;1,79368;1,79451
4 368;1,79368;1,79451
4 369;1,7934;1,79415
4 370;1,7934;1,79415
4 371;1,7934;1,79415
4 372;1,7934;1,79415
4 373;1,7934;1,79415
4 374;1,79373;1,79451
4 375;1,79373;1,79451
4 376;1,79373;1,79451
4 377;1,79373;1,79451
4 378;1,79373;1,79451
4 379;1,79373;1,79451
4 380;1,7928;1,79451
4 381;1,7928;1,79423
4 382;1,79352;1,79451
4 383;1,79352;1,79451
4 384;1,79352;1,79451
4 385;1,79352;1,79451
4 386;1,79352;1,79451
4 387;1,79326;1,79451
4 388;1,79326;1,79451
4 389;1,79326;1,79451
4 390;1,79326;1,79432
4 391;1,79316;1,79432
4 392;1,79316;1,79432
4 393;1,7935;1,79432
4 394;1,7935;1,79451
4 395;1,7935;1,79451
4 396;1,7935;1,79451
4 397;1,7935;1,79451
4 398;1,7935;1,79451
4 399;1,79324;1,79451
4 400;1,79311;1,79451
4 401;1,79311;1,7945
4 402;1,79311;1,79399
4 403;1,79311;1,79399
4 404;1,79311;1,79383
4 405;1,79311;1,7936
4 406;1,79311;1,7936
4 407;1,79311;1,7936
4 408;1,79311;1,79349
4 409;1,79302;1,79349
4 410;1,79291;1,79349
4 411;1,79311;1,79349
4 412;1,79311;1,79349
4 413;1,79311;1,7936
4 414;1,79311;1,7936
4 415;1,79325;1,7936
4 416;1,79325;1,79359
4 417;1,79325;1,79359
4 418;1,79335;1,79359
4 419;1,79344;1,79359
4 420;1,79346;1,79383
4 421;1,7928;1,79377
4 422;1,79309;1,79383
4 423;1,79309;1,79371
4 424;1,79311;1,79371
4 425;1,79311;1,79453
4 426;1,7928;1,79453
4 427;1,7928;1,79455
4 428;1,79367;1,79455
4 429;1,7928;1,79455
4 430;1,7928;1,79455
4 431;1,7928;1,79455
4 432;1,7928;1,79455
4 433;1,79353;1,79455
4 434;1,79353;1,79446
4 435;1,79353;1,79455
4 436;1,79353;1,79455
4 437;1,79353;1,79455
4 438;1,79353;1,79423
4 439;1,79353;1,79397
4 440;1,79353;1,79394
4 441;1,79353;1,79394
4 442;1,79353;1,79385
4 443;1,79353;1,79385
4 444;1,79353;1,79394
4 445;1,79355;1,79455
4 446;1,79366;1,79455
4 447;1,79366;1,79455
4 448;1,79353;1,79455
4 449;1,79397;1,79455
4 450;1,79397;1,79454
4 451;1,79397;1,79454
4 452;1,79397;1,79442
4 453;1,79397;1,79442
4 454;1,79397;1,79442
4 455;1,79397;1,79442
4 456;1,79353;1,79434
4 457;1,79353;1,79434
4 458;1,79375;1,79434
4 459;1,79353;1,79434
4 460;1,79332;1,79434
4 461;1,79332;1,79416
4 462;1,7928;1,79416
4 463;1,79276;1,79416
4 464;1,79276;1,79416
4 465;1,79344;1,79416
4 466;1,79344;1,79405
4 467;1,79276;1,79405
4 468;1,79276;1,79405
4 469;1,79276;1,79405
4 470;1,79276;1,79405
4 471;1,79276;1,79349
4 472;1,79276;1,79349
4 473;1,79276;1,79349
4 474;1,7931;1,79349
4 475;1,7931;1,79349
4 476;1,79157;1,79349
4 477;1,79157;1,79349
4 478;1,79157;1,79269
4 479;1,79157;1,79269
4 480;1,79157;1,79269
4 481;1,79157;1,79269
4 482;1,79183;1,79289
4 483;1,79157;1,79289
4 484;1,79157;1,79405
4 485;1,79263;1,79405
4 486;1,79308;1,79405
4 487;1,79157;1,79405
4 488;1,79157;1,79405
4 489;1,79157;1,79405
4 490;1,7912;1,79382
4 491;1,7912;1,79416
4 492;1,79169;1,79416
4 493;1,79116;1,79416
4 494;1,79116;1,79406
4 495;1,79253;1,79416
4 496;1,79253;1,79416
4 497;1,79253;1,79416
4 498;1,79112;1,79408
4 499;1,79112;1,79408
4 500;1,79112;1,79408
4 501;1,79112;1,79408
4 502;1,79112;1,79408
4 503;1,79112;1,79408
4 504;1,78977;1,79408
4 505;1,78977;1,79416
4 506;1,78977;1,79416
4 507;1,78977;1,79215
4 508;1,78977;1,79416
4 509;1,78977;1,79376
4 510;1,78977;1,79416
4 511;1,78977;1,79416
4 512;1,78995;1,79416
4 513;1,78995;1,79416
4 514;1,79203;1,79416
4 515;1,79296;1,79416
4 516;1,79296;1,79404
4 517;1,79296;1,79404
4 518;1,79348;1,79416
4 519;1,79348;1,79416
4 520;1,79348;1,79431
4 521;1,79296;1,79431
4 522;1,79296;1,79431
4 523;1,79296;1,7942
4 524;1,79296;1,7942
4 525;1,78977;1,7942
4 526;1,78977;1,7942
4 527;1,78969;1,79258
4 528;1,78969;1,79376
4 529;1,78872;1,79376
4 530;1,78872;1,7945
4 531;1,78872;1,7945
4 532;1,78872;1,7945
4 533;1,77908;1,7945
4 534;1,78401;1,7945
4 535;1,78401;1,7945
4 536;1,78401;1,7945
4 537;1,78401;1,7945
4 538;1,78401;1,7945
4 539;1,78717;1,7945
4 540;1,78717;1,79455
4 541;1,78717;1,79455
4 542;1,7889;1,79455
4 543;1,7889;1,79337
4 544;1,7889;1,79337
4 545;1,7889;1,79337
4 546;1,78969;1,79337
4 547;1,78969;1,79337
4 548;1,78969;1,79337
4 549;1,78969;1,79337
4 550;1,78401;1,79275
4 551;1,78401;1,79234
4 552;1,78569;1,79455
4 553;1,78698;1,79455
4 554;1,78569;1,79455
4 555;1,78569;1,79264
4 556;1,78569;1,78934
4 557;1,78569;1,78759
4 558;1,78569;1,78759
4 559;1,78623;1,78759
4 560;1,77573;1,78748
4 561;1,77211;1,78748
4 562;1,77708;1,78748
4 563;1,77708;1,78748
4 564;1,77211;1,78748
